0.12011714771671116,0.26421290617200394,1e-05
0.11807932909929528,0.26434247440929654,1e-05
0.1176768480325645,0.2646839712994008,1e-05
0.11735821773983397,0.2650899547564832,1e-05
0.11688666014738802,0.2652215176745306,1e-05
0.11576546261895378,0.2654772913908657,1e-05
0.11564455217910263,0.2658234051888502,1e-05
0.11503391310853778,0.26609477117846286,1e-05
0.11476831810092027,0.2662834972143173,1e-05
0.11493241165606481,0.26653273714871345,1e-05
0.11464413651880229,0.26673479793192467,1e-05
0.11428706983350358,0.26682555071915254,1e-05
0.11384557662707455,0.2670057790377472,1e-05
0.11365951361521236,0.2671954446955572,1e-05
0.11449869910501084,0.2672757730831074,1e-05
0.11346390033667943,0.2674676753297637,1e-05
0.11330087322671459,0.26753078985817824,1e-05
0.11377023247615346,0.267832563647741,1e-05
0.11256351485004965,0.26787549747696404,1e-05
0.11252570661171428,0.26786356277858153,1e-05
0.11132015321614608,0.2680250497747071,1e-05
0.11178813135286547,0.268130132669135,1e-05
0.11160521074286046,0.26826253929470156,1e-05
0.11180766947426886,0.26835170840915246,1e-05
0.11149149610186523,0.26845584008135376,1e-05
0.11134348880007582,0.2685644191843045,1e-05
0.11102694630060556,0.2687030033786086,1e-05
0.1110160692682806,0.268775820920739,1e-05
0.11069038133576231,0.26898627718792684,1e-05
0.10990823417339685,0.2689823519579972,1e-05
0.11023597928150645,0.26904271090332466,1e-05
0.10996266347619722,0.2690486277960524,1e-05
0.10957564596297606,0.2691922600887999,1e-05
0.10989463742611544,0.2692011140192611,1e-05
0.10952341579041391,0.269376186064527,1e-05
0.10989477521968338,0.2694429130871085,1e-05
0.10811575786122736,0.26951518070094194,1e-05
0.10820946128300901,0.26963069025851505,1e-05
0.10908276036662876,0.2697362935618509,1e-05
0.10857413194651874,0.2697181669594366,1e-05
0.10837230302815168,0.2698001018430613,1e-05
0.10806415320005057,0.2698974327384671,1e-05
0.10864019385486279,0.2699587461126002,1e-05
0.10806682208236658,0.2700414092669004,1e-05
0.10818007369086427,0.27001257467119,1e-05
0.10842891059956461,0.2700629313535328,1e-05
0.10680709301300768,0.2702378617434562,1e-05
0.10720237811219017,0.270334068355681,1e-05
0.10723843331325729,0.27026159174834624,1e-05
0.10660740176461778,0.27038570201095147,1e-05
0.1073983407386069,0.2705397937871233,1e-05
