0.022546227337053804,0.022685726853774894,0.1028269481303628,0.021077412250891048,0.021546341267959127,0.10315760154769106,5e-05
0.01878363516450605,0.01805466487218187,0.09977690701502083,0.017117291513197828,0.017331320089551638,0.0999779370876978,0.000145
0.015014535461198191,0.014438724830000384,0.09551188670588236,0.013387882361575117,0.013995392617049083,0.0954148216911082,0.00024
0.012499206861827011,0.012116572136831351,0.09262589594260136,0.012370571432600045,0.013280352296413115,0.09429231876472258,0.000335
0.011236778149624496,0.011043120032464911,0.09122893787672727,0.01226242644852906,0.011443277249850755,0.0936110666338003,0.00043000000000000004
0.010534804676555924,0.010321063041273091,0.09037304262948635,0.011004746469827194,0.0114143352850147,0.09270318330458875,0.000525
0.009893888729984743,0.009783373146324697,0.08968879593670706,0.010643195000670428,0.011309818557973177,0.09287122229360184,0.00062
0.009403631812836204,0.009336219953987913,0.08923763620447359,0.010797567894014547,0.010162181976550031,0.09127182035513644,0.000715
0.009081027425964576,0.00900213805043168,0.08874927898634766,0.009559078774643395,0.010375445734990656,0.0913044588183457,0.0008100000000000001
0.008685885021419227,0.008656046715461545,0.08838011613848339,0.008993686036259498,0.009499055948459878,0.09066669516405969,0.0009050000000000001
0.0070258866119767265,0.007168316194524766,0.08692485338797534,0.008098958815746713,0.00845604092058427,0.08965051891106479,5e-05
0.006681788358489914,0.006840598230557599,0.08649761061767978,0.007983499804054791,0.008394389395725052,0.08939196928492132,0.000115
0.0064891685855583215,0.006697271427287685,0.08620156080062469,0.00810852166230105,0.008438443141233808,0.08943285989873814,0.00017999999999999998
0.0063668190175327505,0.0066036866112579706,0.08600508783009607,0.00804946062875525,0.008400235070302239,0.08948134237302924,0.000245
0.006287938220100138,0.006500159964133099,0.08592212266633883,0.00815803103394947,0.00839474722567313,0.08951457294653047,0.00031
0.006230920981102157,0.006466627537536481,0.08581742503516382,0.008082645154505406,0.0085007326308427,0.08948794274397616,0.000375
0.006224435294312875,0.006458085369838391,0.08577637181036471,0.008114141139711411,0.008485115844896942,0.08951358679892882,0.00044
0.006192924768648081,0.006475884835020505,0.08566474474344134,0.008349101928958916,0.008497203867179606,0.08958403274135769,0.000505
